mysql,500000,3585902960,0,50000
mysql,500000,2930399459,50000,100000
mysql,500000,2650220459,100000,150000
mysql,500000,2607759918,150000,200000
mysql,500000,2686850793,200000,250000
mysql,500000,2614405585,250000,300000
mysql,500000,2624118710,300000,350000
mysql,500000,2616462501,350000,400000
mysql,500000,2675000626,400000,450000
mysql,500000,2605814168,450000,500000
mysql,500000,27675947846,0,500000
mysql,500000,2730739542,0,50000
mysql,500000,2727845293,50000,100000
mysql,500000,2612463168,100000,150000
mysql,500000,2655315210,150000,200000
mysql,500000,2624141668,200000,250000
mysql,500000,2686549001,250000,300000
mysql,500000,2652356501,300000,350000
mysql,500000,2592164877,350000,400000
mysql,500000,2749968335,400000,450000
mysql,500000,2600041250,450000,500000
mysql,500000,26689087928,0,500000
mysql,500000,2673231168,0,50000
mysql,500000,2620084251,50000,100000
mysql,500000,2653746793,100000,150000
mysql,500000,2721206127,150000,200000
mysql,500000,2604123668,200000,250000
mysql,500000,2668256084,250000,300000
mysql,500000,2599001918,300000,350000
mysql,500000,2652443918,350000,400000
mysql,500000,2614009918,400000,450000
mysql,500000,2667386459,450000,500000
mysql,500000,26551083554,0,500000
mysql,500000,2659527918,0,50000
mysql,500000,2648568835,50000,100000
mysql,500000,2627990293,100000,150000
mysql,500000,2596073209,150000,200000
mysql,500000,2638022209,200000,250000
mysql,500000,2661718418,250000,300000
mysql,500000,2603584127,300000,350000
mysql,500000,2636273418,350000,400000
mysql,500000,2608452293,400000,450000
mysql,500000,2691044710,450000,500000
mysql,500000,26426768138,0,500000
mysql,500000,2749225793,0,50000
mysql,500000,2580010293,50000,100000
mysql,500000,2711273709,100000,150000
mysql,500000,2606533334,150000,200000
mysql,500000,2607645626,200000,250000
mysql,500000,2602930210,250000,300000
mysql,500000,2656176168,300000,350000
mysql,500000,2576742585,350000,400000
mysql,500000,2587528667,400000,450000
mysql,500000,2638512709,450000,500000
mysql,500000,26369878387,0,500000
mysql,500000,2771642377,0,50000
mysql,500000,2577518418,50000,100000
mysql,500000,2650517876,100000,150000
mysql,500000,2651484292,150000,200000
mysql,500000,2594432751,200000,250000
mysql,500000,2597627251,250000,300000
mysql,500000,2567519210,300000,350000
mysql,500000,2651448001,350000,400000
mysql,500000,2590731001,400000,450000
mysql,500000,2598857334,450000,500000
mysql,500000,26306878762,0,500000
mysql,500000,2659499043,0,50000
mysql,500000,2620313460,50000,100000
mysql,500000,2643921959,100000,150000
mysql,500000,2565364543,150000,200000
mysql,500000,2585939210,200000,250000
mysql,500000,2623845459,250000,300000
mysql,500000,2594486126,300000,350000
mysql,500000,2593989835,350000,400000
mysql,500000,2684559377,400000,450000
mysql,500000,2597264959,450000,500000
mysql,500000,26229323137,0,500000
